issues_count,issues,PR Number,pr_html_url,Owner,Repo,Agent,pr_info.base_sha,pr_info.merged_sha
0,[],2073,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2073,MontrealAI,AGI-Alpha-Agent-v0,OpenAI_Codex,c978625cb0e675642dc09ebdd1fe3e059733d283,95c696cb35e4b5bfcd8635f143d911b28327392e
0,[],2154,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2154,MontrealAI,AGI-Alpha-Agent-v0,OpenAI_Codex,c978625cb0e675642dc09ebdd1fe3e059733d283,95c696cb35e4b5bfcd8635f143d911b28327392e
1,"[{'key': 'AZtlkAVG09E0InapuvYt', 'rule': 'python:S1192', 'severity': 'CRITICAL', 'component': 'PR_AGI-Alpha-Agent-v0_2290:tests/test_alpha_agi_business_3_v1.py', 'project': 'PR_AGI-Alpha-Agent-v0_2290', 'line': 36, 'hash': 'a6c9c2169bee011bdb66b96f599c2420', 'textRange': {'startLine': 36, 'endLine': 36, 'startOffset': 33, 'endOffset': 61}, 'flows': [{'locations': [{'component': 'PR_AGI-Alpha-Agent-v0_2290:tests/test_alpha_agi_business_3_v1.py', 'textRange': {'startLine': 53, 'endLine': 53, 'startOffset': 33, 'endOffset': 61}, 'msg': 'Duplication'}]}, {'locations': [{'component': 'PR_AGI-Alpha-Agent-v0_2290:tests/test_alpha_agi_business_3_v1.py', 'textRange': {'startLine': 101, 'endLine': 101, 'startOffset': 33, 'endOffset': 61}, 'msg': 'Duplication'}]}], 'status': 'OPEN', 'message': 'Define a constant instead of duplicating this literal ""should not be instantiated"" 3 times.', 'effort': '6min', 'debt': '6min', 'author': 'info@montreal.ai', 'tags': ['design'], 'creationDate': '2025-12-28T09:24:38-0600', 'updateDate': '2025-12-28T09:24:38-0600', 'type': 'CODE_SMELL', 'scope': 'MAIN', 'quickFixAvailable': False}]",2290,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2290,MontrealAI,AGI-Alpha-Agent-v0,OpenAI_Codex,c978625cb0e675642dc09ebdd1fe3e059733d283,95c696cb35e4b5bfcd8635f143d911b28327392e
0,[],2093,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2093,MontrealAI,AGI-Alpha-Agent-v0,OpenAI_Codex,c978625cb0e675642dc09ebdd1fe3e059733d283,95c696cb35e4b5bfcd8635f143d911b28327392e
0,[],3211,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3211,MontrealAI,AGI-Alpha-Agent-v0,OpenAI_Codex,c978625cb0e675642dc09ebdd1fe3e059733d283,95c696cb35e4b5bfcd8635f143d911b28327392e
3,"[{'key': 'AZtlkbQL09E0InapvgGI', 'rule': 'python:S1192', 'severity': 'CRITICAL', 'component': 'PR_AutoGPT_9968:autogpt_platform/backend/backend/blocks/google/gmail.py', 'project': 'PR_AutoGPT_9968', 'line': 177, 'hash': '5ebaacd6671c6f35644c92a554902ba2', 'textRange': {'startLine': 177, 'endLine': 177, 'startOffset': 21, 'endOffset': 69}, 'flows': [{'locations': [{'component': 'PR_AutoGPT_9968:autogpt_platform/backend/backend/blocks/google/gmail.py', 'textRange': {'startLine': 187, 'endLine': 187, 'startOffset': 19, 'endOffset': 67}, 'msg': 'Duplication'}]}, {'locations': [{'component': 'PR_AutoGPT_9968:autogpt_platform/backend/backend/blocks/google/gmail.py', 'textRange': {'startLine': 594, 'endLine': 594, 'startOffset': 15, 'endOffset': 63}, 'msg': 'Duplication'}]}], 'status': 'OPEN', 'message': 'Define a constant instead of duplicating this literal ""https://www.googleapis.com/auth/gmail.metadata"" 3 times.', 'effort': '6min', 'debt': '6min', 'author': 'noreply@github.com', 'tags': ['design'], 'creationDate': '2025-12-28T09:26:30-0600', 'updateDate': '2025-12-28T09:26:30-0600', 'type': 'CODE_SMELL', 'scope': 'MAIN', 'quickFixAvailable': False}, {'key': 'AZtlkbQL09E0InapvgGK', 'rule': 'python:S1192', 'severity': 'CRITICAL', 'component': 'PR_AutoGPT_9968:autogpt_platform/backend/backend/blocks/google/gmail.py', 'project': 'PR_AutoGPT_9968', 'line': 223, 'hash': '205145a665c87cc7285f76b28ce27c13', 'textRange': {'startLine': 223, 'endLine': 223, 'startOffset': 19, 'endOffset': 61}, 'flows': [{'locations': [{'component': 'PR_AutoGPT_9968:autogpt_platform/backend/backend/blocks/google/gmail.py', 'textRange': {'startLine': 238, 'endLine': 238, 'startOffset': 15, 'endOffset': 57}, 'msg': 'Duplication'}]}, {'locations': [{'component': 'PR_AutoGPT_9968:autogpt_platform/backend/backend/blocks/google/gmail.py', 'textRange': {'startLine': 632, 'endLine': 632, 'startOffset': 19, 'endOffset': 61}, 'msg': 'Duplication'}]}, {'locations': [{'component': 'PR_AutoGPT_9968:autogpt_platform/backend/backend/blocks/google/gmail.py', 'textRange': {'startLine': 646, 'endLine': 646, 'startOffset': 15, 'endOffset': 57}, 'msg': 'Duplication'}]}], 'status': 'OPEN', 'message': 'Define a constant instead of duplicating this literal ""This email does not contain a text body."" 4 times.', 'effort': '8min', 'debt': '8min', 'author': 'noreply@github.com', 'tags': ['design'], 'creationDate': '2025-12-28T09:26:30-0600', 'updateDate': '2025-12-28T09:26:30-0600', 'type': 'CODE_SMELL', 'scope': 'MAIN', 'quickFixAvailable': False}, {'key': 'AZtlkbQL09E0InapvgGJ', 'rule': 'python:S1192', 'severity': 'CRITICAL', 'component': 'PR_AutoGPT_9968:autogpt_platform/backend/backend/blocks/google/gmail.py', 'project': 'PR_AutoGPT_9968', 'line': 227, 'hash': '697591bd4bb3413649934b6e1c4879c3', 'textRange': {'startLine': 227, 'endLine': 227, 'startOffset': 43, 'endOffset': 55}, 'flows': [{'locations': [{'component': 'PR_AutoGPT_9968:autogpt_platform/backend/backend/blocks/google/gmail.py', 'textRange': {'startLine': 233, 'endLine': 233, 'startOffset': 40, 'endOffset': 52}, 'msg': 'Duplication'}]}, {'locations': [{'component': 'PR_AutoGPT_9968:autogpt_platform/backend/backend/blocks/google/gmail.py', 'textRange': {'startLine': 636, 'endLine': 636, 'startOffset': 43, 'endOffset': 55}, 'msg': 'Duplication'}]}, {'locations': [{'component': 'PR_AutoGPT_9968:autogpt_platform/backend/backend/blocks/google/gmail.py', 'textRange': {'startLine': 642, 'endLine': 642, 'startOffset': 40, 'endOffset': 52}, 'msg': 'Duplication'}]}], 'status': 'OPEN', 'message': 'Define a constant instead of duplicating this literal ""text/plain"" 4 times.', 'effort': '8min', 'debt': '8min', 'author': 'noreply@github.com', 'tags': ['design'], 'creationDate': '2025-12-28T09:26:30-0600', 'updateDate': '2025-12-28T09:26:30-0600', 'type': 'CODE_SMELL', 'scope': 'MAIN', 'quickFixAvailable': False}]",9968,https://github.com/Significant-Gravitas/AutoGPT/pull/9968,Significant-Gravitas,AutoGPT,OpenAI_Codex,c978625cb0e675642dc09ebdd1fe3e059733d283,95c696cb35e4b5bfcd8635f143d911b28327392e
0,[],2971,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2971,MontrealAI,AGI-Alpha-Agent-v0,OpenAI_Codex,c978625cb0e675642dc09ebdd1fe3e059733d283,95c696cb35e4b5bfcd8635f143d911b28327392e
0,[],3378,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3378,MontrealAI,AGI-Alpha-Agent-v0,OpenAI_Codex,c978625cb0e675642dc09ebdd1fe3e059733d283,95c696cb35e4b5bfcd8635f143d911b28327392e
0,[],1007,https://github.com/stanford-crfm/levanter/pull/1007,stanford-crfm,levanter,OpenAI_Codex,c978625cb0e675642dc09ebdd1fe3e059733d283,95c696cb35e4b5bfcd8635f143d911b28327392e
0,[],64,https://github.com/OEvortex/Webscout/pull/64,OEvortex,Webscout,OpenAI_Codex,c978625cb0e675642dc09ebdd1fe3e059733d283,95c696cb35e4b5bfcd8635f143d911b28327392e
0,[],753,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/753,MontrealAI,AGI-Alpha-Agent-v0,OpenAI_Codex,c978625cb0e675642dc09ebdd1fe3e059733d283,95c696cb35e4b5bfcd8635f143d911b28327392e
0,[],3521,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3521,MontrealAI,AGI-Alpha-Agent-v0,OpenAI_Codex,c978625cb0e675642dc09ebdd1fe3e059733d283,95c696cb35e4b5bfcd8635f143d911b28327392e
0,[],217,https://github.com/ikamensh/flynt/pull/217,ikamensh,flynt,OpenAI_Codex,c978625cb0e675642dc09ebdd1fe3e059733d283,95c696cb35e4b5bfcd8635f143d911b28327392e
0,[],3506,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3506,MontrealAI,AGI-Alpha-Agent-v0,OpenAI_Codex,c978625cb0e675642dc09ebdd1fe3e059733d283,95c696cb35e4b5bfcd8635f143d911b28327392e
1,"[{'key': 'AZtllcyv09E0InapxKLh', 'rule': 'encrypt-data', 'severity': 'LOW', 'component': 'PR_AGI-Alpha-Agent-v0_1067:tests/test_alert_webhook.py', 'project': 'PR_AGI-Alpha-Agent-v0_1067', 'line': 106, 'message': 'Using http protocol is insecure. Use https instead', 'author': 'info@montreal.ai', 'creationDate': '2025-12-28T09:31:02-0600', 'updateDate': '2025-12-28T09:31:02-0600', 'type': 'SECURITY_HOTSPOT', 'status': 'TO_REVIEW', 'textRange': {'startLine': 106, 'endLine': 106, 'startOffset': 30, 'endOffset': 43}, 'flows': []}]",1067,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1067,MontrealAI,AGI-Alpha-Agent-v0,OpenAI_Codex,c978625cb0e675642dc09ebdd1fe3e059733d283,95c696cb35e4b5bfcd8635f143d911b28327392e
0,[],1043,https://github.com/stanford-crfm/levanter/pull/1043,stanford-crfm,levanter,OpenAI_Codex,c978625cb0e675642dc09ebdd1fe3e059733d283,95c696cb35e4b5bfcd8635f143d911b28327392e
0,[],3113,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3113,MontrealAI,AGI-Alpha-Agent-v0,OpenAI_Codex,c978625cb0e675642dc09ebdd1fe3e059733d283,95c696cb35e4b5bfcd8635f143d911b28327392e
0,[],3886,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3886,MontrealAI,AGI-Alpha-Agent-v0,OpenAI_Codex,c978625cb0e675642dc09ebdd1fe3e059733d283,95c696cb35e4b5bfcd8635f143d911b28327392e
0,[],66,https://github.com/featureform/enrichmcp/pull/66,featureform,enrichmcp,OpenAI_Codex,c978625cb0e675642dc09ebdd1fe3e059733d283,95c696cb35e4b5bfcd8635f143d911b28327392e
0,[],397,https://github.com/janbjorge/pgqueuer/pull/397,janbjorge,pgqueuer,OpenAI_Codex,c978625cb0e675642dc09ebdd1fe3e059733d283,95c696cb35e4b5bfcd8635f143d911b28327392e
0,[],10382,https://github.com/tinygrad/tinygrad/pull/10382,tinygrad,tinygrad,OpenAI_Codex,c978625cb0e675642dc09ebdd1fe3e059733d283,95c696cb35e4b5bfcd8635f143d911b28327392e
0,[],3860,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3860,MontrealAI,AGI-Alpha-Agent-v0,OpenAI_Codex,c978625cb0e675642dc09ebdd1fe3e059733d283,95c696cb35e4b5bfcd8635f143d911b28327392e
0,[],3501,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3501,MontrealAI,AGI-Alpha-Agent-v0,OpenAI_Codex,c978625cb0e675642dc09ebdd1fe3e059733d283,95c696cb35e4b5bfcd8635f143d911b28327392e
0,[],30,https://github.com/slyapustin/django-chatbot/pull/30,slyapustin,django-chatbot,OpenAI_Codex,c978625cb0e675642dc09ebdd1fe3e059733d283,95c696cb35e4b5bfcd8635f143d911b28327392e
0,[],38,https://github.com/joewandy/hlda/pull/38,joewandy,hlda,OpenAI_Codex,c978625cb0e675642dc09ebdd1fe3e059733d283,95c696cb35e4b5bfcd8635f143d911b28327392e
0,[],3810,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3810,MontrealAI,AGI-Alpha-Agent-v0,OpenAI_Codex,c978625cb0e675642dc09ebdd1fe3e059733d283,95c696cb35e4b5bfcd8635f143d911b28327392e
0,[],2050,https://github.com/netket/netket/pull/2050,netket,netket,OpenAI_Codex,c978625cb0e675642dc09ebdd1fe3e059733d283,95c696cb35e4b5bfcd8635f143d911b28327392e
3,"[{'key': 'AZtlod3u09E0Inap0Bcl', 'rule': 'python:S1192', 'severity': 'CRITICAL', 'component': 'PR_dagster_30859:examples/docs_snippets/docs_snippets/concepts/resources/pythonic_resources.py', 'project': 'PR_dagster_30859', 'line': 69, 'hash': 'a7100d57f227943e3494db18fc09be19', 'textRange': {'startLine': 69, 'endLine': 69, 'startOffset': 35, 'endOffset': 55}, 'flows': [{'locations': [{'component': 'PR_dagster_30859:examples/docs_snippets/docs_snippets/concepts/resources/pythonic_resources.py', 'textRange': {'startLine': 76, 'endLine': 76, 'startOffset': 31, 'endOffset': 51}, 'msg': 'Duplication'}]}, {'locations': [{'component': 'PR_dagster_30859:examples/docs_snippets/docs_snippets/concepts/resources/pythonic_resources.py', 'textRange': {'startLine': 96, 'endLine': 96, 'startOffset': 35, 'endOffset': 55}, 'msg': 'Duplication'}]}], 'status': 'OPEN', 'message': 'Define a constant instead of duplicating this literal ""https://dagster.io"" 3 times.', 'effort': '6min', 'debt': '6min', 'author': 'noreply@github.com', 'tags': ['design'], 'creationDate': '2025-12-28T09:42:02-0600', 'updateDate': '2025-12-28T09:42:02-0600', 'type': 'CODE_SMELL', 'scope': 'MAIN', 'quickFixAvailable': False}, {'key': 'AZtlod6N09E0Inap0Bcm', 'rule': 'python:S930', 'severity': 'BLOCKER', 'component': 'PR_dagster_30859:examples/docs_snippets/docs_snippets/guides/data-modeling/asset-factories/advanced-yaml-asset-factory.py', 'project': 'PR_dagster_30859', 'line': 42, 'hash': 'a952615f5ba7547a8d8c621ce204e1cc', 'textRange': {'startLine': 42, 'endLine': 42, 'startOffset': 12, 'endOffset': 35}, 'flows': [{'locations': [{'component': 'PR_dagster_30859:examples/docs_snippets/docs_snippets/guides/data-modeling/asset-factories/advanced-yaml-asset-factory.py', 'textRange': {'startLine': 42, 'endLine': 42, 'startOffset': 12, 'endOffset': 35}, 'msg': ""Remove this unexpected named argument 's3_resource'.""}, {'component': 'PR_dagster_30859:examples/docs_snippets/docs_snippets/guides/data-modeling/asset-factories/advanced-yaml-asset-factory.py', 'textRange': {'startLine': 12, 'endLine': 12, 'startOffset': 4, 'endOffset': 17}, 'msg': 'Function definition.'}]}], 'status': 'OPEN', 'message': ""Remove this unexpected named argument 's3_resource'."", 'effort': '10min', 'debt': '10min', 'author': 'noreply@github.com', 'tags': ['cwe'], 'creationDate': '2025-12-28T09:42:02-0600', 'updateDate': '2025-12-28T09:42:02-0600', 'type': 'BUG', 'scope': 'MAIN', 'quickFixAvailable': False}, {'key': 'AZtlod6O09E0Inap0Bcn', 'rule': 'python:S930', 'severity': 'BLOCKER', 'component': 'PR_dagster_30859:examples/docs_snippets/docs_snippets/guides/data-modeling/asset-factories/simple-yaml-asset-factory.py', 'project': 'PR_dagster_30859', 'line': 28, 'hash': 'a952615f5ba7547a8d8c621ce204e1cc', 'textRange': {'startLine': 28, 'endLine': 28, 'startOffset': 16, 'endOffset': 39}, 'flows': [{'locations': [{'component': 'PR_dagster_30859:examples/docs_snippets/docs_snippets/guides/data-modeling/asset-factories/simple-yaml-asset-factory.py', 'textRange': {'startLine': 28, 'endLine': 28, 'startOffset': 16, 'endOffset': 39}, 'msg': ""Remove this unexpected named argument 's3_resource'.""}, {'component': 'PR_dagster_30859:examples/docs_snippets/docs_snippets/guides/data-modeling/asset-factories/simple-yaml-asset-factory.py', 'textRange': {'startLine': 7, 'endLine': 7, 'startOffset': 4, 'endOffset': 17}, 'msg': 'Function definition.'}]}], 'status': 'OPEN', 'message': ""Remove this unexpected named argument 's3_resource'."", 'effort': '10min', 'debt': '10min', 'author': 'noreply@github.com', 'tags': ['cwe'], 'creationDate': '2025-12-28T09:42:02-0600', 'updateDate': '2025-12-28T09:42:02-0600', 'type': 'BUG', 'scope': 'MAIN', 'quickFixAvailable': False}]",30859,https://github.com/dagster-io/dagster/pull/30859,dagster-io,dagster,OpenAI_Codex,c978625cb0e675642dc09ebdd1fe3e059733d283,95c696cb35e4b5bfcd8635f143d911b28327392e
2,"[{'key': 'AZtlopOn09E0Inap1JY_', 'rule': 'python:S1192', 'severity': 'CRITICAL', 'component': 'PR_AGI-Alpha-Agent-v0_3532:tests/test_check_env_openai_agents_version.py', 'project': 'PR_AGI-Alpha-Agent-v0_3532', 'line': 33, 'hash': '31b526cf67bfd9d1fa0c0af7f266a4ea', 'textRange': {'startLine': 33, 'endLine': 33, 'startOffset': 23, 'endOffset': 48}, 'flows': [{'locations': [{'component': 'PR_AGI-Alpha-Agent-v0_3532:tests/test_check_env_openai_agents_version.py', 'textRange': {'startLine': 80, 'endLine': 80, 'startOffset': 23, 'endOffset': 48}, 'msg': 'Duplication'}]}, {'locations': [{'component': 'PR_AGI-Alpha-Agent-v0_3532:tests/test_check_env_openai_agents_version.py', 'textRange': {'startLine': 112, 'endLine': 112, 'startOffset': 23, 'endOffset': 48}, 'msg': 'Duplication'}]}], 'status': 'OPEN', 'message': 'Define a constant instead of duplicating this literal ""importlib.import_module"" 3 times.', 'effort': '6min', 'debt': '6min', 'author': 'info@montreal.ai', 'tags': ['design'], 'creationDate': '2025-12-28T09:44:44-0600', 'updateDate': '2025-12-28T09:44:44-0600', 'type': 'CODE_SMELL', 'scope': 'MAIN', 'quickFixAvailable': False}, {'key': 'AZtlopOn09E0Inap1JZA', 'rule': 'python:S1192', 'severity': 'CRITICAL', 'component': 'PR_AGI-Alpha-Agent-v0_3532:tests/test_check_env_openai_agents_version.py', 'project': 'PR_AGI-Alpha-Agent-v0_3532', 'line': 34, 'hash': '4c18f5be0aab41a417b441a8a564dad8', 'textRange': {'startLine': 34, 'endLine': 34, 'startOffset': 23, 'endOffset': 49}, 'flows': [{'locations': [{'component': 'PR_AGI-Alpha-Agent-v0_3532:tests/test_check_env_openai_agents_version.py', 'textRange': {'startLine': 81, 'endLine': 81, 'startOffset': 23, 'endOffset': 49}, 'msg': 'Duplication'}]}, {'locations': [{'component': 'PR_AGI-Alpha-Agent-v0_3532:tests/test_check_env_openai_agents_version.py', 'textRange': {'startLine': 113, 'endLine': 113, 'startOffset': 23, 'endOffset': 49}, 'msg': 'Duplication'}]}], 'status': 'OPEN', 'message': 'Define a constant instead of duplicating this literal ""importlib.util.find_spec"" 3 times.', 'effort': '6min', 'debt': '6min', 'author': 'info@montreal.ai', 'tags': ['design'], 'creationDate': '2025-12-28T09:44:44-0600', 'updateDate': '2025-12-28T09:44:44-0600', 'type': 'CODE_SMELL', 'scope': 'MAIN', 'quickFixAvailable': False}]",3532,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3532,MontrealAI,AGI-Alpha-Agent-v0,OpenAI_Codex,c978625cb0e675642dc09ebdd1fe3e059733d283,95c696cb35e4b5bfcd8635f143d911b28327392e
0,[],2898,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2898,MontrealAI,AGI-Alpha-Agent-v0,OpenAI_Codex,c978625cb0e675642dc09ebdd1fe3e059733d283,95c696cb35e4b5bfcd8635f143d911b28327392e
